Sexo,Comunidades y Ciudades Autónomas,Nacionalidad,Periodo,Total
Mujeres,11 Extremadura,Extranjera: Total,2023T2,"51,88"
Mujeres,11 Extremadura,Extranjera: Total,2023T1,"49,77"
Mujeres,11 Extremadura,Extranjera: Total,2022T4,"53,49"
Mujeres,11 Extremadura,Extranjera: Total,2022T3,"51,96"
Mujeres,11 Extremadura,Extranjera: Total,2022T2,"44,87"
Mujeres,11 Extremadura,Extranjera: Total,2022T1,"35,55"
Mujeres,11 Extremadura,Extranjera: Total,2021T4,"44,92"
Mujeres,11 Extremadura,Extranjera: Total,2021T3,"51,36"
Mujeres,11 Extremadura,Extranjera: Total,2021T2,"53,06"
Mujeres,11 Extremadura,Extranjera: Total,2021T1,"40,23"
Mujeres,11 Extremadura,Extranjera: Unión Europea,2023T4,"24,03"
Mujeres,11 Extremadura,Extranjera: Unión Europea,2023T3,"48,42"
Mujeres,11 Extremadura,Extranjera: Unión Europea,2023T2,"45,36"
Mujeres,11 Extremadura,Extranjera: Unión Europea,2023T1,"40,89"
Mujeres,11 Extremadura,Extranjera: Unión Europea,2022T4,"43,03"
Mujeres,11 Extremadura,Extranjera: Unión Europea,2022T3,"58,74"
Mujeres,11 Extremadura,Extranjera: Unión Europea,2022T2,"47,76"
Mujeres,11 Extremadura,Extranjera: Unión Europea,2022T1,"19,04"
Mujeres,11 Extremadura,Extranjera: Unión Europea,2021T4,"29,89"
Mujeres,11 Extremadura,Extranjera: Unión Europea,2021T3,"57,36"
Mujeres,11 Extremadura,Extranjera: Unión Europea,2021T2,"57,70"
Mujeres,11 Extremadura,Extranjera: Unión Europea,2021T1,"26,27"
Mujeres,11 Extremadura,Extranjera: No pertenecientes a la Unión Europea,2023T4,"55,40"
Mujeres,11 Extremadura,Extranjera: No pertenecientes a la Unión Europea,2023T3,"63,58"
Mujeres,11 Extremadura,Extranjera: No pertenecientes a la Unión Europea,2023T2,"56,68"
Mujeres,11 Extremadura,Extranjera: No pertenecientes a la Unión Europea,2023T1,"52,87"
Mujeres,11 Extremadura,Extranjera: No pertenecientes a la Unión Europea,2022T4,"59,53"
Mujeres,11 Extremadura,Extranjera: No pertenecientes a la Unión Europea,2022T3,"46,86"
Mujeres,11 Extremadura,Extranjera: No pertenecientes a la Unión Europea,2022T2,"43,29"
Mujeres,11 Extremadura,Extranjera: No pertenecientes a la Unión Europea,2022T1,"46,09"
Mujeres,11 Extremadura,Extranjera: No pertenecientes a la Unión Europea,2021T4,"54,23"
Mujeres,11 Extremadura,Extranjera: No pertenecientes a la Unión Europea,2021T3,"47,13"
Mujeres,11 Extremadura,Extranjera: No pertenecientes a la Unión Europea,2021T2,"48,61"
Mujeres,11 Extremadura,Extranjera: No pertenecientes a la Unión Europea,2021T1,"51,09"
Mujeres,12 Galicia,Total,2023T4,"44,54"
Mujeres,12 Galicia,Total,2023T3,"44,56"
Mujeres,12 Galicia,Total,2023T2,"44,50"
Mujeres,12 Galicia,Total,2023T1,"43,47"
Mujeres,12 Galicia,Total,2022T4,"43,81"
Mujeres,12 Galicia,Total,2022T3,"43,74"
Mujeres,12 Galicia,Total,2022T2,"43,45"
Mujeres,12 Galicia,Total,2022T1,"42,28"
Mujeres,12 Galicia,Total,2021T4,"42,29"
Mujeres,12 Galicia,Total,2021T3,"43,01"
Mujeres,12 Galicia,Total,2021T2,"41,90"
Mujeres,12 Galicia,Total,2021T1,"41,12"
Mujeres,12 Galicia,Española,2023T4,"44,24"
Mujeres,12 Galicia,Española,2023T3,"44,29"
Mujeres,12 Galicia,Española,2023T2,"44,40"
Mujeres,12 Galicia,Española,2023T1,"43,27"
Mujeres,12 Galicia,Española,2022T4,"43,39"
Mujeres,12 Galicia,Española,2022T3,"43,07"
Mujeres,12 Galicia,Española,2022T2,"43,35"
Mujeres,12 Galicia,Española,2022T1,"42,50"
Mujeres,12 Galicia,Española,2021T4,"42,43"
Mujeres,12 Galicia,Española,2021T3,"42,97"
Mujeres,12 Galicia,Española,2021T2,"42,06"
Mujeres,12 Galicia,Española,2021T1,"41,53"
Mujeres,12 Galicia,Extranjera: Total,2023T4,"49,22"
Mujeres,12 Galicia,Extranjera: Total,2023T3,"49,04"
Mujeres,12 Galicia,Extranjera: Total,2023T2,"46,15"
Mujeres,12 Galicia,Extranjera: Total,2023T1,"46,93"
Mujeres,12 Galicia,Extranjera: Total,2022T4,"51,33"
Mujeres,12 Galicia,Extranjera: Total,2022T3,"56,41"
Mujeres,12 Galicia,Extranjera: Total,2022T2,"45,48"
Mujeres,12 Galicia,Extranjera: Total,2022T1,"37,93"
Mujeres,12 Galicia,Extranjera: Total,2021T4,"39,55"
Mujeres,12 Galicia,Extranjera: Total,2021T3,"43,77"
Mujeres,12 Galicia,Extranjera: Total,2021T2,"38,97"
Mujeres,12 Galicia,Extranjera: Total,2021T1,"32,55"
Mujeres,12 Galicia,Extranjera: Unión Europea,2023T4,"33,26"
Mujeres,12 Galicia,Extranjera: Unión Europea,2023T3,"42,77"
Mujeres,12 Galicia,Extranjera: Unión Europea,2023T2,"36,35"
Mujeres,12 Galicia,Extranjera: Unión Europea,2023T1,"33,74"
Mujeres,12 Galicia,Extranjera: Unión Europea,2022T4,"42,52"
Mujeres,12 Galicia,Extranjera: Unión Europea,2022T3,"52,59"
Mujeres,12 Galicia,Extranjera: Unión Europea,2022T2,"44,67"
Mujeres,12 Galicia,Extranjera: Unión Europea,2022T1,"37,78"
Mujeres,12 Galicia,Extranjera: Unión Europea,2021T4,"36,18"
Mujeres,12 Galicia,Extranjera: Unión Europea,2021T3,"43,63"
Mujeres,12 Galicia,Extranjera: Unión Europea,2021T2,"29,72"
Mujeres,12 Galicia,Extranjera: Unión Europea,2021T1,"29,06"
Mujeres,12 Galicia,Extranjera: No pertenecientes a la Unión Europea,2023T4,"54,23"
Mujeres,12 Galicia,Extranjera: No pertenecientes a la Unión Europea,2023T3,"50,76"
Mujeres,12 Galicia,Extranjera: No pertenecientes a la Unión Europea,2023T2,"48,94"
Mujeres,12 Galicia,Extranjera: No pertenecientes a la Unión Europea,2023T1,"49,50"
Mujeres,12 Galicia,Extranjera: No pertenecientes a la Unión Europea,2022T4,"53,31"
Mujeres,12 Galicia,Extranjera: No pertenecientes a la Unión Europea,2022T3,"57,11"
Mujeres,12 Galicia,Extranjera: No pertenecientes a la Unión Europea,2022T2,"45,68"
Mujeres,12 Galicia,Extranjera: No pertenecientes a la Unión Europea,2022T1,"37,97"
Mujeres,12 Galicia,Extranjera: No pertenecientes a la Unión Europea,2021T4,"40,55"
Mujeres,12 Galicia,Extranjera: No pertenecientes a la Unión Europea,2021T3,"43,82"
Mujeres,12 Galicia,Extranjera: No pertenecientes a la Unión Europea,2021T2,"41,17"
Mujeres,12 Galicia,Extranjera: No pertenecientes a la Unión Europea,2021T1,"33,54"
Mujeres,"13 Madrid, Comunidad de",Total,2023T4,"53,39"
Mujeres,"13 Madrid, Comunidad de",Total,2023T3,"51,62"
Mujeres,"13 Madrid, Comunidad de",Total,2023T2,"52,42"
Mujeres,"13 Madrid, Comunidad de",Total,2023T1,"52,64"
Mujeres,"13 Madrid, Comunidad de",Total,2022T4,"51,30"
Mujeres,"13 Madrid, Comunidad de",Total,2022T3,"50,60"
Mujeres,"13 Madrid, Comunidad de",Total,2022T2,"52,59"
Mujeres,"13 Madrid, Comunidad de",Total,2022T1,"51,66"
Mujeres,"13 Madrid, Comunidad de",Total,2021T4,"52,28"
Mujeres,"13 Madrid, Comunidad de",Total,2021T3,"52,40"
Mujeres,"13 Madrid, Comunidad de",Total,2021T2,"52,43"
Mujeres,"13 Madrid, Comunidad de",Total,2021T1,"51,49"
Mujeres,"13 Madrid, Comunidad de",Española,2023T4,"52,06"
Mujeres,"13 Madrid, Comunidad de",Española,2023T3,"50,72"
Mujeres,"13 Madrid, Comunidad de",Española,2023T2,"52,02"
Mujeres,"13 Madrid, Comunidad de",Española,2023T1,"51,32"
Mujeres,"13 Madrid, Comunidad de",Española,2022T4,"50,57"
Mujeres,"13 Madrid, Comunidad de",Española,2022T3,"49,45"
Mujeres,"13 Madrid, Comunidad de",Española,2022T2,"51,57"
Mujeres,"13 Madrid, Comunidad de",Española,2022T1,"50,48"
Mujeres,"13 Madrid, Comunidad de",Española,2021T4,"51,29"
Mujeres,"13 Madrid, Comunidad de",Española,2021T3,"50,92"
Mujeres,"13 Madrid, Comunidad de",Española,2021T2,"50,36"
Mujeres,"13 Madrid, Comunidad de",Española,2021T1,"50,73"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Total,2023T4,"60,78"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Total,2023T3,"56,62"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Total,2023T2,"54,76"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Total,2023T1,"60,10"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Total,2022T4,"55,68"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Total,2022T3,"57,34"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Total,2022T2,"58,90"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Total,2022T1,"58,77"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Total,2021T4,"58,45"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Total,2021T3,"61,88"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Total,2021T2,"65,34"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Total,2021T1,"56,57"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Unión Europea,2023T4,"62,14"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Unión Europea,2023T3,"59,92"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Unión Europea,2023T2,"63,31"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Unión Europea,2023T1,"65,96"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Unión Europea,2022T4,"61,09"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Unión Europea,2022T3,"59,99"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Unión Europea,2022T2,"58,05"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Unión Europea,2022T1,"55,21"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Unión Europea,2021T4,"55,17"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Unión Europea,2021T3,"53,99"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Unión Europea,2021T2,"62,48"
Mujeres,"13 Madrid, Comunidad de",Extranjera: Unión Europea,2021T1,"66,89"
Mujeres,"13 Madrid, Comunidad de",Extranjera: No pertenecientes a la Unión Europea,2023T4,"60,31"
Mujeres,"13 Madrid, Comunidad de",Extranjera: No pertenecientes a la Unión Europea,2023T3,"55,55"
Mujeres,"13 Madrid, Comunidad de",Extranjera: No pertenecientes a la Unión Europea,2023T2,"52,12"
Mujeres,"13 Madrid, Comunidad de",Extranjera: No pertenecientes a la Unión Europea,2023T1,"58,40"
Mujeres,"13 Madrid, Comunidad de",Extranjera: No pertenecientes a la Unión Europea,2022T4,"53,78"
Mujeres,"13 Madrid, Comunidad de",Extranjera: No pertenecientes a la Unión Europea,2022T3,"56,34"
Mujeres,"13 Madrid, Comunidad de",Extranjera: No pertenecientes a la Unión Europea,2022T2,"59,28"
Mujeres,"13 Madrid, Comunidad de",Extranjera: No pertenecientes a la Unión Europea,2022T1,"60,49"
Mujeres,"13 Madrid, Comunidad de",Extranjera: No pertenecientes a la Unión Europea,2021T4,"59,88"
Mujeres,"13 Madrid, Comunidad de",Extranjera: No pertenecientes a la Unión Europea,2021T3,"64,59"
Mujeres,"13 Madrid, Comunidad de",Extranjera: No pertenecientes a la Unión Europea,2021T2,"66,36"
Mujeres,"13 Madrid, Comunidad de",Extranjera: No pertenecientes a la Unión Europea,2021T1,"52,84"
Mujeres,"14 Murcia, Región de",Total,2023T4,"45,86"
Mujeres,"14 Murcia, Región de",Total,2023T3,"46,05"
Mujeres,"14 Murcia, Región de",Total,2023T2,"46,08"
Mujeres,"14 Murcia, Región de",Total,2023T1,"44,37"
Mujeres,"14 Murcia, Región de",Total,2022T4,"44,92"
Mujeres,"14 Murcia, Región de",Total,2022T3,"44,98"
Mujeres,"14 Murcia, Región de",Total,2022T2,"46,64"
Mujeres,"14 Murcia, Región de",Total,2022T1,"44,58"
Mujeres,"14 Murcia, Región de",Total,2021T4,"44,48"
Mujeres,"14 Murcia, Región de",Total,2021T3,"45,79"
Mujeres,"14 Murcia, Región de",Total,2021T2,"44,34"
Mujeres,"14 Murcia, Región de",Total,2021T1,"41,03"
Mujeres,"14 Murcia, Región de",Española,2023T4,"46,51"
Mujeres,"14 Murcia, Región de",Española,2023T3,"46,31"
Mujeres,"14 Murcia, Región de",Española,2023T2,"46,82"
Mujeres,"14 Murcia, Región de",Española,2023T1,"44,76"
Mujeres,"14 Murcia, Región de",Española,2022T4,"45,10"
Mujeres,"14 Murcia, Región de",Española,2022T3,"45,20"
Mujeres,"14 Murcia, Región de",Española,2022T2,"46,45"
Mujeres,"14 Murcia, Región de",Española,2022T1,"46,00"
Mujeres,"14 Murcia, Región de",Española,2021T4,"46,25"
Mujeres,"14 Murcia, Región de",Española,2021T3,"46,40"
Mujeres,"14 Murcia, Región de",Española,2021T2,"45,70"
Mujeres,"14 Murcia, Región de",Española,2021T1,"42,24"
Mujeres,"14 Murcia, Región de",Extranjera: Total,2023T4,"42,23"
Mujeres,"14 Murcia, Región de",Extranjera: Total,2023T3,"44,52"
Mujeres,"14 Murcia, Región de",Extranjera: Total,2023T2,"41,69"
Mujeres,"14 Murcia, Región de",Extranjera: Total,2023T1,"42,09"
Mujeres,"14 Murcia, Región de",Extranjera: Total,2022T4,"43,81"
Mujeres,"14 Murcia, Región de",Extranjera: Total,2022T3,"43,57"
Mujeres,"14 Murcia, Región de",Extranjera: Total,2022T2,"47,83"
Mujeres,"14 Murcia, Región de",Extranjera: Total,2022T1,"35,46"
Mujeres,"14 Murcia, Región de",Extranjera: Total,2021T4,"32,69"
Mujeres,"14 Murcia, Región de",Extranjera: Total,2021T3,"41,93"
Mujeres,"14 Murcia, Región de",Extranjera: Total,2021T2,"35,50"
Mujeres,"14 Murcia, Región de",Extranjera: Total,2021T1,"33,15"
Mujeres,"14 Murcia, Región de",Extranjera: Unión Europea,2023T4,"48,61"
Mujeres,"14 Murcia, Región de",Extranjera: Unión Europea,2023T3,"52,89"
Mujeres,"14 Murcia, Región de",Extranjera: Unión Europea,2023T2,"50,40"
Mujeres,"14 Murcia, Región de",Extranjera: Unión Europea,2023T1,"62,15"
Mujeres,"14 Murcia, Región de",Extranjera: Unión Europea,2022T4,"63,21"
Mujeres,"14 Murcia, Región de",Extranjera: Unión Europea,2022T3,"58,00"
Mujeres,"14 Murcia, Región de",Extranjera: Unión Europea,2022T2,"56,35"
Mujeres,"14 Murcia, Región de",Extranjera: Unión Europea,2022T1,"32,07"
Mujeres,"14 Murcia, Región de",Extranjera: Unión Europea,2021T4,"17,97"
Mujeres,"14 Murcia, Región de",Extranjera: Unión Europea,2021T3,"34,84"
Mujeres,"14 Murcia, Región de",Extranjera: Unión Europea,2021T2,"24,07"
Mujeres,"14 Murcia, Región de",Extranjera: Unión Europea,2021T1,"43,48"
Mujeres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2023T4,"40,84"
Mujeres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2023T3,"42,90"
Mujeres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2023T2,"40,10"
Mujeres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2023T1,"38,30"
Mujeres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2022T4,"41,02"
Mujeres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2022T3,"41,27"
Mujeres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2022T2,"46,49"
Mujeres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2022T1,"35,99"
Mujeres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2021T4,"34,62"
Mujeres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2021T3,"43,41"
Mujeres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2021T2,"37,30"
Mujeres,"14 Murcia, Región de",Extranjera: No pertenecientes a la Unión Europea,2021T1,"31,41"
Mujeres,"15 Navarra, Comunidad Foral de",Total,2023T4,"49,09"
Mujeres,"15 Navarra, Comunidad Foral de",Total,2023T3,"50,01"
Mujeres,"15 Navarra, Comunidad Foral de",Total,2023T2,"49,49"
Mujeres,"15 Navarra, Comunidad Foral de",Total,2023T1,"47,53"
Mujeres,"15 Navarra, Comunidad Foral de",Total,2022T4,"48,91"
Mujeres,"15 Navarra, Comunidad Foral de",Total,2022T3,"48,09"
Mujeres,"15 Navarra, Comunidad Foral de",Total,2022T2,"48,89"
Mujeres,"15 Navarra, Comunidad Foral de",Total,2022T1,"50,33"
Mujeres,"15 Navarra, Comunidad Foral de",Total,2021T4,"50,01"
Mujeres,"15 Navarra, Comunidad Foral de",Total,2021T3,"50,56"
Mujeres,"15 Navarra, Comunidad Foral de",Total,2021T2,"49,62"
Mujeres,"15 Navarra, Comunidad Foral de",Total,2021T1,"47,66"
Mujeres,"15 Navarra, Comunidad Foral de",Española,2023T4,"49,54"
Mujeres,"15 Navarra, Comunidad Foral de",Española,2023T3,"49,43"
Mujeres,"15 Navarra, Comunidad Foral de",Española,2023T2,"49,40"
Mujeres,"15 Navarra, Comunidad Foral de",Española,2023T1,"48,45"
Mujeres,"15 Navarra, Comunidad Foral de",Española,2022T4,"48,79"
Mujeres,"15 Navarra, Comunidad Foral de",Española,2022T3,"48,42"
Mujeres,"15 Navarra, Comunidad Foral de",Española,2022T2,"48,97"
Mujeres,"15 Navarra, Comunidad Foral de",Española,2022T1,"49,96"
Mujeres,"15 Navarra, Comunidad Foral de",Española,2021T4,"49,35"
Mujeres,"15 Navarra, Comunidad Foral de",Española,2021T3,"50,75"
Mujeres,"15 Navarra, Comunidad Foral de",Española,2021T2,"49,12"
Mujeres,"15 Navarra, Comunidad Foral de",Española,2021T1,"47,66"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2023T4,"45,61"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2023T3,"54,78"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2023T2,"50,19"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2023T1,"39,97"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2022T4,"50,05"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2022T3,"45,04"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2022T2,"48,18"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2022T1,"53,82"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2021T4,"56,78"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2021T3,"48,67"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2021T2,"54,34"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Total,2021T1,"47,69"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2023T4,"57,40"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2023T3,"86,34"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2023T2,"77,73"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2023T1,"67,50"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2022T4,"87,77"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2022T3,"83,29"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2022T2,"69,69"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2022T1,"68,91"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2021T4,"49,30"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2021T3,"51,62"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2021T2,"56,36"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: Unión Europea,2021T1,"54,60"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2023T4,"42,49"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2023T3,"45,31"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2023T2,"42,05"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2023T1,"32,65"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2022T4,"40,46"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2022T3,"32,98"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2022T2,"42,43"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2022T1,"49,09"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2021T4,"58,55"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2021T3,"47,92"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2021T2,"53,45"
Mujeres,"15 Navarra, Comunidad Foral de",Extranjera: No pertenecientes a la Unión Europea,2021T1,"44,66"
Mujeres,16 País Vasco,Total,2023T4,"49,75"
Mujeres,16 País Vasco,Total,2023T3,"48,18"
Mujeres,16 País Vasco,Total,2023T2,"48,65"
Mujeres,16 País Vasco,Total,2023T1,"46,53"
Mujeres,16 País Vasco,Total,2022T4,"46,50"
Mujeres,16 País Vasco,Total,2022T3,"47,67"
Mujeres,16 País Vasco,Total,2022T2,"47,31"
Mujeres,16 País Vasco,Total,2022T1,"48,19"
Mujeres,16 País Vasco,Total,2021T4,"48,95"
Mujeres,16 País Vasco,Total,2021T3,"47,31"
Mujeres,16 País Vasco,Total,2021T2,"46,58"
Mujeres,16 País Vasco,Total,2021T1,"45,63"
Mujeres,16 País Vasco,Española,2023T4,"49,56"
Mujeres,16 País Vasco,Española,2023T3,"48,43"
Mujeres,16 País Vasco,Española,2023T2,"49,03"
Mujeres,16 País Vasco,Española,2023T1,"47,02"
Mujeres,16 País Vasco,Española,2022T4,"46,87"
Mujeres,16 País Vasco,Española,2022T3,"47,22"
Mujeres,16 País Vasco,Española,2022T2,"47,11"
Mujeres,16 País Vasco,Española,2022T1,"48,08"
Mujeres,16 País Vasco,Española,2021T4,"48,58"
Mujeres,16 País Vasco,Española,2021T3,"47,09"
Mujeres,16 País Vasco,Española,2021T2,"46,41"
Mujeres,16 País Vasco,Española,2021T1,"46,08"
Mujeres,16 País Vasco,Extranjera: Total,2023T4,"51,96"
Mujeres,16 País Vasco,Extranjera: Total,2023T3,"45,07"
Mujeres,16 País Vasco,Extranjera: Total,2023T2,"43,80"
Mujeres,16 País Vasco,Extranjera: Total,2023T1,"39,62"
Mujeres,16 País Vasco,Extranjera: Total,2022T4,"41,45"
Mujeres,16 País Vasco,Extranjera: Total,2022T3,"54,12"
Mujeres,16 País Vasco,Extranjera: Total,2022T2,"50,50"
Mujeres,16 País Vasco,Extranjera: Total,2022T1,"49,79"
Mujeres,16 País Vasco,Extranjera: Total,2021T4,"54,30"
Mujeres,16 País Vasco,Extranjera: Total,2021T3,"50,30"
Mujeres,16 País Vasco,Extranjera: Total,2021T2,"49,03"
Mujeres,16 País Vasco,Extranjera: Total,2021T1,"39,26"
Mujeres,16 País Vasco,Extranjera: Unión Europea,2023T4,"61,32"
Mujeres,16 País Vasco,Extranjera: Unión Europea,2023T3,"52,96"
Mujeres,16 País Vasco,Extranjera: Unión Europea,2023T2,"48,61"
Mujeres,16 País Vasco,Extranjera: Unión Europea,2023T1,"34,59"
Mujeres,16 País Vasco,Extranjera: Unión Europea,2022T4,"32,93"
Mujeres,16 País Vasco,Extranjera: Unión Europea,2022T3,"40,42"
Mujeres,16 País Vasco,Extranjera: Unión Europea,2022T2,"52,31"
Mujeres,16 País Vasco,Extranjera: Unión Europea,2022T1,"52,06"
